id,startTime,duration,endTime,totalPausedTime,completed,stopped,type,tags
1057,2024-12-22T14:00:00+05:30,7200,2024-12-22T16:00:00+05:30,0,Y,,Work,Test
1058,2024-12-22T16:00:00+05:30,3540,2024-12-22T16:59:00+05:30,0,Y,,Work,Test
1059,2024-12-22T19:00:00+05:30,7200,2024-12-22T21:00:00+05:30,0,Y,,Work,Physic lec
1060,2024-12-22T21:00:00+05:30,3480,2024-12-22T21:58:00+05:30,0,Y,,Work,Physic lec
1061,2024-12-23T06:00:00+05:30,4020,2024-12-23T07:07:00+05:30,0,Y,,Work,School 
1062,2024-12-23T09:00:00+05:30,7200,2024-12-23T11:00:00+05:30,0,Y,,Work,School 
1063,2024-12-23T11:00:00+05:30,1920,2024-12-23T11:32:00+05:30,0,Y,,Work,School 
1064,2024-12-23T12:47:00+05:30,7150,2024-12-23T14:46:10+05:30,0,Y,,Work,Phy revision 
1065,2024-12-23T14:56:00+05:30,5077,2024-12-23T16:20:37+05:30,0,Y,,Work,Phy revision 
1066,2024-12-23T21:13:00+05:30,5350,2024-12-23T22:42:10+05:30,0,Y,,Work,Phy revision 
1067,2024-12-23T23:04:00+05:30,1937,2024-12-23T23:36:17+05:30,0,Y,,Work,Phy revision 
1068,2024-12-23T23:36:00+05:30,1091,2024-12-23T23:54:11+05:30,0,Y,,Work,Phy revision 
1069,2024-12-24T00:13:00+05:30,5937,2024-12-24T01:51:57+05:30,0,Y,,Work,Phy revision 
1070,2024-12-24T09:09:00+05:30,7095,2024-12-24T11:07:15+05:30,0,Y,,Work,Phy revision 
1071,2024-12-24T11:25:00+05:30,542,2024-12-24T11:34:02+05:30,0,Y,,Work,Maths revision 
1072,2024-12-24T12:09:00+05:30,2464,2024-12-24T12:50:04+05:30,0,Y,,Work,Maths revision 
1073,2024-12-24T12:53:00+05:30,2769,2024-12-24T13:39:09+05:30,0,Y,,Work,Chemistry revision 
1074,2024-12-24T15:00:00+05:30,7080,2024-12-24T16:58:00+05:30,0,Y,,Work,Test
1075,2024-12-24T17:00:00+05:30,3960,2024-12-24T18:06:00+05:30,0,Y,,Work,Test
1076,2024-12-24T21:30:00+05:30,3780,2024-12-24T22:33:00+05:30,0,Y,,Work,"Maths revision ,Phy revision "
1077,2024-12-24T23:04:00+05:30,2209,2024-12-24T23:40:49+05:30,0,Y,,Work,Physic lec
1078,2024-12-24T23:41:00+05:30,172,2024-12-24T23:43:52+05:30,0,Y,,Work,Physic lec
1079,2024-12-25T00:13:00+05:30,2880,2024-12-25T01:01:00+05:30,0,Y,,Work,Phy revision 
1080,2024-12-25T01:01:00+05:30,936,2024-12-25T01:16:36+05:30,0,Y,,Work,Phy revision 
1081,2024-12-25T01:22:00+05:30,2010,2024-12-25T01:55:30+05:30,0,Y,,Work,Maths revision 
1082,2024-12-25T02:04:00+05:30,3171,2024-12-25T02:56:51+05:30,0,Y,,Work,Test
1083,2024-12-25T09:15:00+05:30,7200,2024-12-25T11:15:00+05:30,0,Y,,Work,Test
1084,2024-12-25T11:15:00+05:30,3600,2024-12-25T12:15:00+05:30,0,Y,,Work,Test
1086,2024-12-25T14:43:00+05:30,3886,2024-12-25T15:47:46+05:30,0,Y,,Work,Maths revision 
1087,2024-12-25T16:16:00+05:30,2831,2024-12-25T17:03:11+05:30,0,Y,,Work,"Phy revision ,Maths revision "
1088,2024-12-25T17:03:00+05:30,665,2024-12-25T17:14:05+05:30,0,Y,,Work,Maths revision 
1089,2024-12-25T18:00:00+05:30,3584,2024-12-25T18:59:44+05:30,0,Y,,Work,Test
1090,2024-12-25T21:40:00+05:30,5520,2024-12-25T23:12:00+05:30,0,Y,,Work,Chemistry lec
1091,2024-12-26T00:06:00+05:30,1871,2024-12-26T00:37:11+05:30,0,Y,,Work,Chemistry lec
1092,2024-12-26T08:48:11+05:30,7200,2024-12-26T12:32:43+05:30,6272,Y,,Work,Chemistry lec
1099,2024-12-26T18:46:00+05:30,2231,2024-12-26T19:23:11+05:30,0,Y,,Work,Chemistry lec
1093,2024-12-26T18:46:36+05:30,900,2024-12-26T18:46:39+05:30,0,,Y,Rest,Chemistry revision 
1094,2024-12-26T18:46:39+05:30,900,2024-12-26T18:46:41+05:30,0,,Y,Rest,Chemistry revision 
1095,2024-12-26T18:46:41+05:30,1500,2024-12-26T18:46:43+05:30,0,,Y,Work,Chemistry lec
1096,2024-12-26T18:46:43+05:30,300,2024-12-26T18:46:44+05:30,0,,Y,Rest,Chemistry revision 
1097,2024-12-26T18:46:45+05:30,300,2024-12-26T18:46:47+05:30,0,,Y,Rest,Chemistry revision 
1098,2024-12-26T18:46:47+05:30,1500,2024-12-26T18:46:49+05:30,1,,Y,Work,Chemistry lec
1102,2024-12-26T22:28:00+05:30,5400,2024-12-26T23:58:00+05:30,0,Y,,Work,Chemistry revision 
1100,2024-12-26T22:28:04+05:30,300,2024-12-26T22:28:06+05:30,0,,Y,Rest,Chemistry revision 
1101,2024-12-26T22:28:06+05:30,1500,2024-12-26T22:28:08+05:30,0,,Y,Work,Chemistry lec
1103,2024-12-27T08:00:00+05:30,7200,2024-12-27T10:00:00+05:30,0,Y,,Work,"Chemistry revision ,Maths revision "
1104,2024-12-27T11:00:00+05:30,7200,2024-12-27T13:00:00+05:30,0,Y,,Work,Phy revision 
1105,2024-12-27T16:00:00+05:30,7200,2024-12-27T18:00:00+05:30,0,Y,,Work,Test
1106,2024-12-27T18:00:00+05:30,3780,2024-12-27T19:03:00+05:30,0,Y,,Work,Test
1107,2024-12-28T00:00:00+05:30,1800,2024-12-28T00:30:00+05:30,0,Y,,Work,Physic lec
1108,2024-12-28T00:46:00+05:30,5760,2024-12-28T02:22:00+05:30,0,Y,,Work,Physic lec
1109,2024-12-28T09:55:00+05:30,7148,2024-12-28T11:54:08+05:30,0,Y,,Work,Chemistry revision 
1110,2024-12-28T14:08:00+05:30,3418,2024-12-28T15:04:58+05:30,0,Y,,Work,Phy revision 
1111,2024-12-28T18:12:00+05:30,4469,2024-12-28T19:26:29+05:30,0,Y,,Work,Phy revision 
1112,2024-12-28T22:05:00+05:30,6480,2024-12-28T23:53:00+05:30,0,Y,,Work,Chemistry revision 
1113,2024-12-29T00:40:00+05:30,3249,2024-12-29T01:34:09+05:30,0,Y,,Work,Chemistry revision 
1114,2024-12-29T02:01:00+05:30,1576,2024-12-29T02:27:16+05:30,0,Y,,Work,Phy revision 
1115,2024-12-29T09:23:28+05:30,7200,2024-12-29T11:31:20+05:30,472,Y,,Work,Phy revision 
1116,2024-12-29T12:50:00+05:30,7200,2024-12-29T14:50:00+05:30,0,Y,,Work,Test
1117,2024-12-29T14:50:00+05:30,3720,2024-12-29T15:52:00+05:30,0,Y,,Work,Test
1118,2024-12-29T20:00:00+05:30,7200,2024-12-29T22:00:00+05:30,0,Y,,Work,Test
1119,2024-12-29T22:00:00+05:30,3600,2024-12-29T23:00:00+05:30,0,Y,,Work,Test
1122,2024-12-30T06:00:00+05:30,7200,2024-12-30T08:00:00+05:30,0,Y,,Work,"Physic lec,Maths lecture "
1124,2024-12-30T17:00:00+05:30,3540,2024-12-30T17:59:00+05:30,0,Y,,Work,Test
1123,2024-12-30T18:01:00+05:30,7020,2024-12-30T19:58:00+05:30,0,Y,,Work,Test
1125,2024-12-30T23:00:00+05:30,1800,2024-12-30T23:30:00+05:30,0,Y,,Work,Phy revision 
1120,2024-12-31T00:16:01+05:30,300,2024-12-31T00:16:03+05:30,0,,Y,Rest,Chemistry revision 
1121,2024-12-31T00:16:03+05:30,1500,2024-12-31T00:16:05+05:30,0,,Y,Work,Phy revision 
1126,2024-12-31T10:00:00+05:30,2760,2024-12-31T10:46:00+05:30,0,Y,,Work,Maths lecture 
1127,2024-12-31T11:18:00+05:30,4173,2024-12-31T12:27:33+05:30,0,Y,,Work,Maths lecture 
1128,2024-12-31T13:18:00+05:30,4975,2024-12-31T14:40:55+05:30,0,Y,,Work,Maths lecture 
1129,2024-12-31T17:51:00+05:30,5760,2024-12-31T19:27:00+05:30,0,Y,,Work,Phy revision 
1130,2025-01-01T00:17:57+05:30,7200,2025-01-01T10:11:32+05:30,28456,,Y,Work,Phy revision 
1131,2025-01-01T10:11:35+05:30,7200,2025-01-01T12:11:36+05:30,1220,,Y,Work,Phy revision 
1132,2025-01-01T12:11:46+05:30,7200,2025-01-01T14:40:05+05:30,6036,,Y,Work,Chemistry revision 
1133,2025-01-01T15:13:48+05:30,7200,2025-01-01T15:56:05+05:30,0,,Y,Work,Chemistry revision 
1134,2025-01-01T15:56:06+05:30,7200,2025-01-01T18:00:13+05:30,5318,,Y,Work,Chemistry revision 
1135,2025-01-01T18:00:14+05:30,7200,2025-01-01T18:47:41+05:30,4,,Y,Work,Chemistry revision 
1136,2025-01-01T18:47:42+05:30,7200,2025-01-01T19:15:42+05:30,0,,Y,Work,Chemistry revision 
1137,2025-01-01T20:18:10+05:30,7200,2025-01-01T23:18:30+05:30,3674,,Y,Work,Chemistry revision 
1138,2025-01-01T23:18:00+05:30,7200,2025-01-02T01:18:00+05:30,0,Y,,Work,Test
1139,2025-01-02T01:18:00+05:30,3600,2025-01-02T02:18:00+05:30,0,Y,,Work,Test
1140,2025-01-02T11:29:00+05:30,6000,2025-01-02T13:09:00+05:30,0,Y,,Work,"Maths practice ,Test"
1141,2025-01-02T13:22:00+05:30,1800,2025-01-02T13:52:00+05:30,0,Y,,Work,"Chemistry revision ,Phy revision "
1142,2025-01-02T20:51:00+05:30,6233,2025-01-02T22:34:53+05:30,0,Y,,Work,Maths practice 
1143,2025-01-03T09:06:25+05:30,7200,2025-01-03T11:05:31+05:30,0,,Y,Work,Maths revision 
1144,2025-01-03T11:05:31+05:30,900,2025-01-03T11:05:32+05:30,0,,Y,Rest,Chemistry revision 
1145,2025-01-03T11:05:32+05:30,1500,2025-01-03T12:54:05+05:30,5323,,Y,Work,Maths revision 
1146,2025-01-03T12:54:10+05:30,7200,2025-01-03T22:47:38+05:30,29696,,Y,Work,Phy revision 
1147,2025-01-03T16:00:00+05:30,7200,2025-01-03T18:00:00+05:30,0,Y,,Work,Test
1148,2025-01-03T18:00:00+05:30,3420,2025-01-03T18:57:00+05:30,0,Y,,Work,Test
1149,2025-01-03T22:47:43+05:30,7200,2025-01-03T23:39:17+05:30,0,,Y,Work,Physic lec
1150,2025-01-04T05:27:12+05:30,7200,2025-01-04T07:57:55+05:30,1963,,Y,Work,"Phy revision ,Chemistry revision "
1151,2025-01-04T07:57:55+05:30,7200,2025-01-04T08:05:26+05:30,157,,Y,Work,"Phy revision ,Chemistry revision "
1152,2025-01-04T09:00:00+05:30,7200,2025-01-04T11:00:00+05:30,0,Y,,Work,Test
1153,2025-01-04T11:00:00+05:30,3600,2025-01-04T12:00:00+05:30,0,Y,,Work,Test
1154,2025-01-04T14:30:00+05:30,1800,2025-01-04T15:00:00+05:30,0,Y,,Work,"Phy prac,Phy revision "
1155,2025-01-04T15:15:11+05:30,7200,2025-01-04T21:11:24+05:30,15498,,Y,Work,Phy prac
1156,2025-01-04T21:26:11+05:30,7200,2025-01-04T22:04:54+05:30,0,,Y,Work,Phy prac
1157,2025-01-04T22:04:55+05:30,7200,2025-01-04T22:11:29+05:30,0,,Y,Work,Phy prac
1158,2025-01-04T23:01:53+05:30,7200,2025-01-04T23:06:38+05:30,0,,Y,Work,Phy prac
1159,2025-01-05T07:00:00+05:30,5580,2025-01-05T08:33:00+05:30,0,Y,,Work,"Phy revision ,Chemistry revision "
1160,2025-01-05T10:00:00+05:30,7200,2025-01-05T12:00:00+05:30,0,Y,,Work,Test
1161,2025-01-05T12:00:00+05:30,7200,2025-01-05T14:00:00+05:30,0,Y,,Work,Test
1162,2025-01-05T14:00:00+05:30,7200,2025-01-05T16:00:00+05:30,0,Y,,Work,Test
1163,2025-01-06T16:00:00+05:30,7200,2025-01-06T18:00:00+05:30,0,Y,,Work,School 
1164,2025-01-06T18:00:00+05:30,7200,2025-01-06T20:00:00+05:30,0,Y,,Work,School 
1165,2025-01-06T20:00:00+05:30,7200,2025-01-06T22:00:00+05:30,0,Y,,Work,School 
1166,2025-01-06T22:00:00+05:30,3600,2025-01-06T23:00:00+05:30,0,Y,,Work,School 
1167,2025-01-07T02:00:00+05:30,7200,2025-01-07T04:00:00+05:30,0,Y,,Work,School 
1168,2025-01-07T09:00:00+05:30,7200,2025-01-07T11:00:00+05:30,0,Y,,Work,School 
1169,2025-01-07T12:03:00+05:30,7200,2025-01-07T13:20:20+05:30,0,,Y,Work,School 
1170,2025-01-07T17:59:00+05:30,2580,2025-01-07T18:42:00+05:30,0,Y,,Work,Chemistry revision 
1171,2025-01-07T20:30:17+05:30,7200,2025-01-08T08:53:00+05:30,44549,,Y,Work,Physic lec
1172,2025-01-08T08:53:05+05:30,7200,2025-01-08T10:34:47+05:30,1289,,Y,Work,Phy prac
1173,2025-01-08T10:34:48+05:30,7200,2025-01-08T13:58:49+05:30,5041,Y,,Work,Physic lec
1174,2025-01-08T14:14:32+05:30,300,2025-01-08T14:14:33+05:30,0,,Y,Rest,Chemistry revision 
1175,2025-01-08T14:14:33+05:30,1500,2025-01-08T14:50:03+05:30,1127,,Y,Work,Physic lec
1176,2025-01-08T14:50:05+05:30,7200,2025-01-08T19:43:26+05:30,10943,,Y,Work,Chemistry practice 
1177,2025-01-08T20:10:50+05:30,7200,2025-01-08T21:37:24+05:30,3301,,Y,Work,Chemistry practice 
1178,2025-01-08T21:37:32+05:30,7200,2025-01-08T22:59:26+05:30,0,,Y,Work,Maths practice 
1179,2025-01-08T22:59:27+05:30,7200,2025-01-09T00:21:40+05:30,2297,,Y,Work,Maths practice 
1180,2025-01-09T10:05:19+05:30,7200,2025-01-09T16:35:35+05:30,16449,,Y,Work,School 
1181,2025-01-09T16:35:37+05:30,7200,2025-01-09T18:35:38+05:30,0,Y,,Work,School 
1182,2025-01-09T21:56:25+05:30,300,2025-01-09T21:56:27+05:30,0,,Y,Rest,Chemistry revision 
1183,2025-01-09T21:56:29+05:30,1800,2025-01-09T21:56:31+05:30,0,,Y,Rest,Chemistry revision 
1184,2025-01-09T21:56:31+05:30,1500,2025-01-09T21:56:33+05:30,0,,Y,Work,School 
1185,2025-01-09T21:56:35+05:30,3300,2025-01-10T00:03:04+05:30,6879,,Y,Work,School 
1188,2025-01-10T00:03:00+05:30,7200,2025-01-10T01:32:11+05:30,0,,Y,Work,Phy revision 
1186,2025-01-10T00:03:22+05:30,3300,2025-01-10T00:03:24+05:30,0,,Y,Work,Phy revision 
1187,2025-01-10T00:03:24+05:30,3300,2025-01-10T00:03:27+05:30,0,,Y,Work,Phy revision 
1189,2025-01-10T06:00:00+05:30,7200,2025-01-10T08:00:00+05:30,0,Y,,Work,School 
1190,2025-01-10T08:00:00+05:30,7200,2025-01-10T10:00:00+05:30,0,Y,,Work,School 
1194,2025-01-10T10:00:00+05:30,3780,2025-01-10T11:03:00+05:30,0,Y,,Work,School 
1191,2025-01-10T18:00:00+05:30,7200,2025-01-10T20:00:00+05:30,0,Y,,Work,"Phy revision ,Chemistry revision "
1192,2025-01-10T21:00:00+05:30,7200,2025-01-10T23:00:00+05:30,0,Y,,Work,Test
1193,2025-01-10T23:00:00+05:30,2640,2025-01-10T23:44:00+05:30,0,Y,,Work,Test
1197,2025-01-11T11:00:00+05:30,7200,2025-01-11T13:00:00+05:30,0,Y,,Work,Chemistry revision 
1195,2025-01-11T11:36:36+05:30,7200,2025-01-11T11:51:06+05:30,0,,Y,Work,Chemistry revision 
1196,2025-01-11T14:07:38+05:30,7200,2025-01-11T16:37:59+05:30,1943,,Y,Work,Chemistry revision 
1198,2025-01-11T19:12:24+05:30,7200,2025-01-11T20:57:46+05:30,961,,Y,Work,Chemistry revision 
1199,2025-01-11T21:17:47+05:30,7200,2025-01-11T21:50:19+05:30,0,,Y,Work,Chemistry revision 
1200,2025-01-12T00:12:00+05:30,7200,2025-01-12T01:29:08+05:30,0,,Y,Work,Phy revision 
1201,2025-01-12T01:30:00+05:30,2340,2025-01-12T02:09:00+05:30,0,Y,,Work,Phy revision 
1202,2025-01-12T02:23:34+05:30,7200,2025-01-12T02:50:25+05:30,687,,Y,Work,Phy revision 
1203,2025-01-12T07:08:00+05:30,4140,2025-01-12T08:17:00+05:30,0,Y,,Work,Maths practice 
1204,2025-01-12T09:00:00+05:30,7200,2025-01-12T11:00:00+05:30,0,Y,,Work,Test
1205,2025-01-12T11:00:00+05:30,3600,2025-01-12T12:00:00+05:30,0,Y,,Work,Test
1206,2025-01-12T20:23:00+05:30,7200,2025-01-12T21:12:07+05:30,2818,,Y,Work,Physic lec
1207,2025-01-12T21:12:18+05:30,7200,2025-01-12T23:08:47+05:30,1287,,Y,Work,Chemistry practice 
1208,2025-01-13T00:03:48+05:30,7200,2025-01-13T09:34:20+05:30,34142,,Y,Work,Physic lec
1209,2025-01-13T09:35:00+05:30,7200,2025-01-13T11:35:00+05:30,0,Y,,Work,Test
1210,2025-01-13T11:35:00+05:30,3660,2025-01-13T12:36:00+05:30,0,Y,,Work,Test
1211,2025-01-13T14:15:00+05:30,1800,2025-01-13T14:45:00+05:30,0,Y,,Work,Chemistry practice 
1212,2025-01-13T14:45:20+05:30,7200,2025-01-13T15:43:20+05:30,386,,Y,Work,Chemistry practice 
1213,2025-01-13T15:43:21+05:30,7200,2025-01-13T16:17:34+05:30,0,,Y,Work,Chemistry practice 
1214,2025-01-13T21:26:07+05:30,7200,2025-01-13T23:30:38+05:30,1935,,Y,Work,Physic lec
1215,2025-01-13T23:30:38+05:30,7200,2025-01-13T23:47:55+05:30,0,,Y,Work,Physic lec
1220,2025-01-14T09:00:00+05:30,7200,2025-01-14T11:00:00+05:30,0,Y,,Work,Test
1221,2025-01-14T11:00:00+05:30,3540,2025-01-14T11:59:00+05:30,0,Y,,Work,Test
1216,2025-01-14T16:08:04+05:30,7200,2025-01-14T23:17:58+05:30,18594,Y,,Work,Chemistry practice 
1217,2025-01-14T23:18:04+05:30,300,2025-01-14T23:18:05+05:30,0,,Y,Rest,Chemistry revision 
1218,2025-01-14T23:18:05+05:30,1500,2025-01-14T23:18:07+05:30,0,,Y,Work,Chemistry practice 
1219,2025-01-14T23:18:08+05:30,7200,2025-01-15T09:09:11+05:30,33977,,Y,Work,Chemistry practice 
1222,2025-01-15T09:09:12+05:30,7200,2025-01-15T10:49:38+05:30,0,,Y,Work,Chemistry practice 
1223,2025-01-15T10:49:39+05:30,7200,2025-01-15T12:23:39+05:30,0,,Y,Work,Chemistry practice 
1224,2025-01-15T13:58:31+05:30,7200,2025-01-15T15:15:19+05:30,0,,Y,Work,Phy prac
1225,2025-01-15T15:21:01+05:30,7200,2025-01-15T15:46:31+05:30,9,,Y,Work,Phy prac
1226,2025-01-15T17:17:00+05:30,1800,2025-01-15T17:47:00+05:30,0,Y,,Work,Phy revision 
1227,2025-01-15T18:49:00+05:30,7200,2025-01-15T20:08:36+05:30,0,,Y,Work,Phy prac
1229,2025-01-15T22:42:00+05:30,1380,2025-01-15T23:05:00+05:30,0,Y,,Work,Phy prac
1228,2025-01-15T23:12:07+05:30,7200,2025-01-15T23:31:03+05:30,0,,Y,Work,Phy prac
1230,2025-01-15T23:31:04+05:30,7200,2025-01-15T23:43:29+05:30,184,,Y,Work,Phy prac
1231,2025-01-16T00:31:06+05:30,7200,2025-01-16T00:35:18+05:30,0,,Y,Work,Phy revision 
1232,2025-01-16T09:00:00+05:30,7200,2025-01-16T11:00:00+05:30,0,Y,,Work,Phy revision 
1233,2025-01-16T11:00:00+05:30,7200,2025-01-16T13:00:00+05:30,0,Y,,Work,Chemistry practice 
1234,2025-01-16T16:00:00+05:30,7200,2025-01-16T18:00:00+05:30,0,Y,,Work,Test
1235,2025-01-16T18:00:00+05:30,3720,2025-01-16T19:02:00+05:30,0,Y,,Work,Test
1236,2025-01-16T21:20:33+05:30,7200,2025-01-16T23:20:34+05:30,0,Y,,Work,School 
1237,2025-01-16T23:33:24+05:30,900,2025-01-16T23:33:25+05:30,0,,Y,Rest,Chemistry revision 
1238,2025-01-16T23:33:26+05:30,900,2025-01-16T23:33:28+05:30,0,,Y,Rest,Chemistry revision 
1239,2025-01-16T23:33:28+05:30,1500,2025-01-16T23:33:30+05:30,0,,Y,Work,School 
1240,2025-01-16T23:33:31+05:30,7200,2025-01-17T00:34:04+05:30,2066,,Y,Work,School 
1241,2025-01-17T00:34:04+05:30,7200,2025-01-17T01:03:00+05:30,0,,Y,Work,School 
1242,2025-01-17T06:17:36+05:30,7200,2025-01-17T08:28:54+05:30,677,Y,,Work,School 
1243,2025-01-17T08:41:42+05:30,300,2025-01-17T08:41:44+05:30,0,,Y,Rest,Chemistry revision 
1244,2025-01-17T08:41:45+05:30,300,2025-01-17T08:41:47+05:30,0,,Y,Rest,Chemistry revision 
1245,2025-01-17T08:41:46+05:30,1500,2025-01-17T08:41:48+05:30,0,,Y,Work,School 
1246,2025-01-17T08:42:02+05:30,7200,2025-01-17T14:02:20+05:30,14844,,Y,Work,School 
1247,2025-01-17T10:30:00+05:30,7200,2025-01-17T12:30:00+05:30,0,Y,,Work,School 
1248,2025-01-17T12:30:00+05:30,4560,2025-01-17T13:46:00+05:30,0,Y,,Work,School 
1249,2025-01-17T19:50:27+05:30,7200,2025-01-17T22:15:35+05:30,1630,,Y,Work,Physic lec
1250,2025-01-18T00:04:16+05:30,7200,2025-01-18T07:59:20+05:30,22570,,Y,Work,Phy revision 
1251,2025-01-18T08:50:14+05:30,7200,2025-01-18T10:50:15+05:30,0,Y,,Work,Maths revision 
1252,2025-01-18T11:01:19+05:30,300,2025-01-18T11:01:21+05:30,0,,Y,Rest,Chemistry revision 
1253,2025-01-18T11:01:26+05:30,300,2025-01-18T11:01:27+05:30,0,,Y,Rest,Maths revision 
1254,2025-01-18T11:01:29+05:30,600,2025-01-18T11:01:30+05:30,0,,Y,Rest,Maths revision 
1255,2025-01-18T11:01:30+05:30,1500,2025-01-18T11:01:32+05:30,0,,Y,Work,Maths revision 
1256,2025-01-18T11:01:33+05:30,7200,2025-01-18T11:35:53+05:30,0,,Y,Work,Maths revision 
1257,2025-01-18T11:35:58+05:30,7200,2025-01-18T13:46:27+05:30,2057,,Y,Work,Chemistry revision 
1259,2025-01-18T16:00:00+05:30,7200,2025-01-18T18:00:00+05:30,0,Y,,Work,Test
1260,2025-01-18T18:00:00+05:30,3660,2025-01-18T19:01:00+05:30,0,Y,,Work,Test
1258,2025-01-19T09:38:12+05:30,7200,2025-01-19T10:57:00+05:30,0,,Y,Work,Chemistry revision 
1261,2025-01-19T11:11:24+05:30,7200,2025-01-19T12:21:46+05:30,0,,Y,Work,Phy prac
1262,2025-01-19T13:18:05+05:30,7200,2025-01-19T14:31:22+05:30,0,,Y,Work,Phy prac
1263,2025-01-19T14:31:22+05:30,7200,2025-01-19T15:16:48+05:30,639,,Y,Work,Phy prac
1264,2025-01-19T17:18:12+05:30,7200,2025-01-19T20:51:46+05:30,6391,,Y,Work,Phy prac
1265,2025-01-19T20:51:47+05:30,7200,2025-01-19T21:11:26+05:30,1172,,Y,Work,Phy prac
1266,2025-01-19T21:11:36+05:30,7200,2025-01-20T00:15:44+05:30,9275,,Y,Work,Phy revision 
1267,2025-01-20T00:15:44+05:30,7200,2025-01-20T01:29:47+05:30,663,,Y,Work,Phy revision 
1268,2025-01-20T01:38:06+05:30,7200,2025-01-20T09:25:17+05:30,20830,Y,,Work,Phy revision 
1269,2025-01-20T09:37:04+05:30,300,2025-01-20T09:37:06+05:30,0,,Y,Rest,Maths revision 
1270,2025-01-20T09:37:06+05:30,300,2025-01-20T09:37:11+05:30,0,,Y,Rest,Maths revision 
1271,2025-01-20T09:37:11+05:30,1500,2025-01-20T09:37:14+05:30,0,,Y,Work,Phy revision 
1272,2025-01-20T09:37:16+05:30,7200,2025-01-20T12:13:37+05:30,2985,,Y,Work,Phy revision 
1273,2025-01-20T17:23:05+05:30,7200,2025-01-20T22:03:46+05:30,12615,,Y,Work,Phy revision 
1274,2025-01-20T22:03:55+05:30,7200,2025-01-20T23:40:38+05:30,1577,,Y,Work,Maths lecture 
1275,2025-01-20T23:40:39+05:30,7200,2025-01-21T00:17:20+05:30,1310,,Y,Work,Maths lecture 
1276,2025-01-21T01:13:24+05:30,7200,2025-01-21T10:12:16+05:30,28693,,Y,Work,Maths lecture 
1277,2025-01-21T10:12:22+05:30,7200,2025-01-21T12:12:22+05:30,0,Y,,Work,Phy prac
1278,2025-01-21T12:48:47+05:30,900,2025-01-21T12:48:49+05:30,0,,Y,Rest,Maths revision 
1279,2025-01-21T12:48:51+05:30,900,2025-01-21T12:48:53+05:30,0,,Y,Rest,Maths revision 
1280,2025-01-21T12:48:52+05:30,1500,2025-01-21T12:48:56+05:30,0,,Y,Work,Phy prac
1281,2025-01-21T12:48:58+05:30,7200,2025-01-21T13:48:51+05:30,0,,Y,Work,Phy prac
1282,2025-01-21T13:48:51+05:30,7200,2025-01-21T13:56:28+05:30,0,,Y,Work,Phy prac
1283,2025-01-21T17:27:00+05:30,7200,2025-01-21T19:49:43+05:30,2276,,Y,Work,Phy prac
1284,2025-01-21T21:57:26+05:30,7200,2025-01-21T22:40:20+05:30,0,,Y,Work,Phy prac
1286,2025-01-21T22:41:00+05:30,1320,2025-01-21T23:03:00+05:30,0,Y,,Work,Phy prac
1285,2025-01-21T23:10:57+05:30,7200,2025-01-22T00:07:01+05:30,990,,Y,Work,Phy prac
1287,2025-01-22T00:40:57+05:30,7200,2025-01-22T09:29:45+05:30,29629,,Y,Work,Phy prac
1288,2025-01-22T09:29:46+05:30,7200,2025-01-22T10:34:04+05:30,0,,Y,Work,Phy prac
1289,2025-01-22T10:34:05+05:30,7200,2025-01-22T11:29:03+05:30,0,,Y,Work,Phy prac
1290,2025-01-22T11:29:03+05:30,7200,2025-01-22T11:56:33+05:30,0,,Y,Work,Phy prac
1291,2025-01-22T11:56:34+05:30,7200,2025-01-22T12:08:50+05:30,0,,Y,Work,Phy prac
1292,2025-01-22T12:08:51+05:30,7200,2025-01-22T15:26:07+05:30,4850,,Y,Work,Phy prac
1293,2025-01-22T15:26:12+05:30,7200,2025-01-22T16:58:13+05:30,976,,Y,Work,Test
1294,2025-01-22T17:16:00+05:30,2940,2025-01-22T18:05:00+05:30,0,Y,,Work,Test
1295,2025-01-22T20:35:50+05:30,7200,2025-01-22T20:52:33+05:30,0,,Y,Work,Physic lec
1296,2025-01-22T20:52:34+05:30,7200,2025-01-22T21:44:44+05:30,0,,Y,Work,Physic lec
1297,2025-01-22T22:16:26+05:30,7200,2025-01-22T22:34:36+05:30,0,,Y,Work,Physic lec
1298,2025-01-22T23:21:06+05:30,7200,2025-01-23T00:55:21+05:30,1517,,Y,Work,Test
1299,2025-01-23T00:55:29+05:30,7200,2025-01-23T01:29:47+05:30,0,,Y,Work,Phy revision 
1300,2025-01-23T09:20:26+05:30,7200,2025-01-23T11:19:32+05:30,0,,Y,Work,Phy revision 
1301,2025-01-23T11:19:33+05:30,7200,2025-01-23T13:41:51+05:30,5059,,Y,Work,Phy revision 
1302,2025-01-23T14:19:59+05:30,7200,2025-01-23T15:16:16+05:30,534,,Y,Work,Phy revision 
1303,2025-01-23T15:16:42+05:30,7200,2025-01-23T16:35:57+05:30,0,,Y,Work,Test
1304,2025-01-23T16:49:54+05:30,7200,2025-01-23T17:33:55+05:30,0,,Y,Work,Test
1305,2025-01-23T22:06:00+05:30,5460,2025-01-23T23:37:00+05:30,0,Y,,Work,Test
1306,2025-01-23T23:36:45+05:30,7200,2025-01-24T01:36:45+05:30,0,Y,,Work,Test
1310,2025-01-24T14:28:00+05:30,7200,2025-01-24T16:28:00+05:30,0,,Y,Work,Test
